机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
万代服装,已受理,中小板,,中天国富证券有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/6/27,80994995,AN202004171378193489,wdfz,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193489_1.pdf
万代服装,已反馈,中小板,,中天国富证券有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/10/11,80994995,AN202004171378193489,wdfz,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193489_1.pdf
万代服装,预先披露更新,中小板,,中天国富证券有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/10/15,80994995,AN202004171378193489,wdfz,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193489_1.pdf
万联证券,已受理,主板企业,,瑞银证券有限责任公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/7/11,80000187,AN201907051337802899,wlzq,https://notice.eastmoney.com/pdffile/web/H2_AN201907051337802899_1.pdf
万联证券,已反馈,主板企业,,瑞银证券有限责任公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/10/11,80000187,AN201907051337802899,wlzq,https://notice.eastmoney.com/pdffile/web/H2_AN201907051337802899_1.pdf
三人行传媒集团,已受理,主板企业,,兴业证券股份有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/4/25,80403423,AN202004231378441196,srxcmjt,https://notice.eastmoney.com/pdffile/web/H2_AN202004231378441196_1.pdf
三人行传媒集团,已反馈,主板企业,,兴业证券股份有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/10/11,80403423,AN202004231378441196,srxcmjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202004231378441196_1.pdf
三人行传媒集团,预先披露更新,主板企业,,兴业证券股份有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/10/17,80403423,AN202004231378441196,srxcmjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202004231378441196_1.pdf
三人行传媒集团,已通过发审会,主板企业,,兴业证券股份有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/3/12,80403423,AN202004231378441196,srxcmjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202004231378441196_1.pdf
三羊马（重庆）物流,已受理,中小板,,申港证券股份有限公司,,重庆永和律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/12/10,80495161,AN202012091438271413,symzqwl*,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271413_1.pdf
三羊马（重庆）物流,已反馈,中小板,,申港证券股份有限公司,,重庆永和律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2021/1/14,80495161,AN202012091438271413,symzqwl*,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271413_1.pdf
三达膜环境技术,预先披露更新,主板企业,厦门,第一创业摩根大通证券有限责任公司,王晓丹&sbquo;罗浩,国浩律师(上海)事务所,吴小亮&sbquo;周一杰,致同会计师事务所(特殊普通合伙),刘维&sbquo;张慧玲,是,生态保护和环境治理业,2017/1/12,80357630,AN201911111370641410,sdmhjjs,https://notice.eastmoney.com/pdffile/web/H2_AN201911111370641410_1.pdf
三达膜环境技术,中止审查,主板企业,厦门,第一创业摩根大通证券有限责任公司,王晓丹&sbquo;罗浩,国浩律师(上海)事务所,吴小亮&sbquo;周一杰,致同会计师事务所(特殊普通合伙),刘维&sbquo;张慧玲,是,生态保护和环境治理业,2017/10/12,80357630,AN201911111370641410,sdmhjjs,https://notice.eastmoney.com/pdffile/web/H2_AN201911111370641410_1.pdf
上海中谷物流,已受理,主板企业,,中国国际金融股份有限公司,,北京植德律师事务所,,致同会计师事务所(特殊普通合伙),,否,,2019/4/11,80468163,AN202008251401159122,shzgwl,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159122_1.pdf
上海中谷物流,已反馈,主板企业,,中国国际金融股份有限公司,,北京植德律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/10/11,80468163,AN202008251401159122,shzgwl,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159122_1.pdf
上海中谷物流,预先披露更新,主板企业,,中国国际金融股份有限公司,,北京植德律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/4/23,80468163,AN202008251401159122,shzgwl,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159122_1.pdf
上海中谷物流,已通过发审会,主板企业,,中国国际金融股份有限公司,,北京植德律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/7/23,80468163,AN202008251401159122,shzgwl,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159122_1.pdf
上海中饮食品集团,已受理,主板企业,,国元证券股份有限公司,,上海市通力律师事务所,,华普天健会计师事务所(特殊普通合伙),,否,,2019/6/20,80994713,AN202009221415818925,shzyspjt,https://notice.eastmoney.com/pdffile/web/H2_AN202009221415818925_1.pdf
上海丽人丽妆化妆品,已受理,主板企业,上海,中信证券股份有限公司,孙洋&sbquo;王建文,上海市方达律师事务所,楼伟亮&sbquo;刘一苇&sbquo;邱晨盛&sbquo;刘植,普华永道中天会计师事务所(特殊普通合伙),高建斌&sbquo;王瑾,否,零售业,2017/1/12,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海丽人丽妆化妆品,已反馈,主板企业,上海,中信证券股份有限公司,孙洋&sbquo;王建文,上海市方达律师事务所,楼伟亮&sbquo;刘一苇&sbquo;邱晨盛&sbquo;刘植,普华永道中天会计师事务所(特殊普通合伙),高建斌&sbquo;王瑾,是,零售业,2017/5/11,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海丽人丽妆化妆品,预先披露更新,主板企业,上海,中信证券股份有限公司,孙洋&sbquo;王建文,上海市方达律师事务所,楼伟亮&sbquo;刘一苇&sbquo;邱晨盛&sbquo;刘植,普华永道中天会计师事务所(特殊普通合伙),高建斌&sbquo;王瑾,是,零售业,2017/10/12,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海丽人丽妆化妆品,已通过发审会,主板企业,,中信证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2020/8/20,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海丽人丽妆化妆品,已受理,主板企业,,广发证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,否,,2019/5/16,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海丽人丽妆化妆品,已反馈,主板企业,,广发证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/10/11,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海丽人丽妆化妆品,预先披露更新,主板企业,,广发证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/10/31,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海丽人丽妆化妆品,已通过发审会,主板企业,,广发证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2020/6/11,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海之江生物科技,已受理,主板企业,上海,东方花旗证券有限公司,杨振慈&sbquo;汪岳,北京大成律师事务所,张伟&sbquo;王恩顺&sbquo;游弋&sbquo;王越,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维&sbquo;覃剑锋,否,医药制造业,2017/11/16,80453302,AN202101111449686308,shzjswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101111449686308_1.pdf
上海之江生物科技,已反馈,主板企业,上海,东方花旗证券有限公司,杨振慈&sbquo;汪岳,北京大成律师事务所,张伟&sbquo;王恩顺&sbquo;游弋&sbquo;王越,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维&sbquo;覃剑锋,是,医药制造业,2018/1/11,80453302,AN202101111449686308,shzjswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101111449686308_1.pdf
上海之江生物科技,预先披露更新,主板企业,上海,东方花旗证券有限公司,杨振慈&sbquo;汪岳,北京大成律师事务所,张伟&sbquo;王恩顺&sbquo;游弋&sbquo;王越,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维&sbquo;覃剑锋,是,医药制造业,2018/6/14,80453302,AN202101111449686308,shzjswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101111449686308_1.pdf
上海之江生物科技,中止审查,主板企业,上海,东方花旗证券有限公司,杨振慈&sbquo;汪岳,北京大成律师事务所,张伟&sbquo;王恩顺&sbquo;游弋&sbquo;王越,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维&sbquo;覃剑锋,是,医药制造业,2018/10/11,80453302,AN202101111449686308,shzjswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101111449686308_1.pdf
上海保隆汽车科技,已反馈,主板企业,上海,第一创业摩根大通证券有限责任公司,戴菲&sbquo;李艳茹,上海市瑛明律师事务所,张勤&sbquo;赵桂兰&sbquo;王艳,大华会计师事务所(特殊普通合伙),陈春晖&sbquo;李颖庆,是,汽车制造业,2017/1/12,80180100,AN201705070563543804,shblqckj,https://notice.eastmoney.com/pdffile/web/H2_AN201705070563543804_1.pdf
上海保隆汽车科技,预先披露更新,主板企业,上海,第一创业摩根大通证券有限责任公司,戴菲&sbquo;李艳茹,上海市瑛明律师事务所,张勤&sbquo;赵桂兰&sbquo;王艳,大华会计师事务所(特殊普通合伙),陈春晖&sbquo;李颖庆,是,汽车制造业,2017/4/13,80180100,AN201705070563543804,shblqckj,https://notice.eastmoney.com/pdffile/web/H2_AN201705070563543804_1.pdf
上海保隆汽车科技,已通过发审会,主板企业,上海,第一创业摩根大通证券有限责任公司,戴菲&sbquo;李艳茹,上海市瑛明律师事务所,张勤&sbquo;赵桂兰&sbquo;王艳,大华会计师事务所(特殊普通合伙),陈春晖&sbquo;李颖庆,是,汽车制造业,2017/4/20,80180100,AN201705070563543804,shblqckj,https://notice.eastmoney.com/pdffile/web/H2_AN201705070563543804_1.pdf
上海健麾信息技术,已受理,主板企业,,国信证券股份有限公司,,北京市君合律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/6/20,80932335,AN202012091438140078,shjhxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438140078_1.pdf
上海健麾信息技术,已反馈,主板企业,,国信证券股份有限公司,,北京市君合律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/10/11,80932335,AN202012091438140078,shjhxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438140078_1.pdf
上海健麾信息技术,预先披露更新,主板企业,,国信证券股份有限公司,,北京市君合律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/12/26,80932335,AN202012091438140078,shjhxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438140078_1.pdf
上海健麾信息技术,已通过发审会,主板企业,,国信证券股份有限公司,,北京市君合律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/10/22,80932335,AN202012091438140078,shjhxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438140078_1.pdf
上海克来机电自动化工程,预先披露更新,主板企业,上海,华泰联合证券有限责任公司,邹晓东&sbquo;王玮,上海市锦天城律师事务所,李冰&sbquo;徐国兴&sbquo;陆伟,立信会计师事务所(特殊普通合伙),谢骞&sbquo;胡志华,是,专用设备制造业,2017/1/12,80369315,AN201702270368243786,shkljdzdhgc,https://notice.eastmoney.com/pdffile/web/H2_AN201702270368243786_1.pdf
上海克来机电自动化工程,已通过发审会,主板企业,上海,华泰联合证券有限责任公司,邹晓东&sbquo;王玮,上海市锦天城律师事务所,李冰&sbquo;徐国兴&sbquo;陆伟,立信会计师事务所(特殊普通合伙),谢骞&sbquo;胡志华,是,专用设备制造业,2017/2/16,80369315,AN201702270368243786,shkljdzdhgc,https://notice.eastmoney.com/pdffile/web/H2_AN201702270368243786_1.pdf
上海农村商业银行,已受理,主板企业,,海通证券股份有限公司&sbquo;国泰君安证券股份有限公司,,北京市君合律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/7/11,80058622,AN202007081390331721,shncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN202007081390331721_1.pdf
上海农村商业银行,已反馈,主板企业,,海通证券股份有限公司&sbquo;国泰君安证券股份有限公司,,北京市君合律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/10/11,80058622,AN202007081390331721,shncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN202007081390331721_1.pdf
上海农村商业银行,预先披露更新,主板企业,,海通证券股份有限公司&sbquo;国泰君安证券股份有限公司,,北京市君合律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/10/15,80058622,AN202007081390331721,shncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN202007081390331721_1.pdf
上海农村商业银行,已通过发审会,主板企业,,海通证券股份有限公司&sbquo;国泰君安证券股份有限公司,,北京市君合律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/11/26,80058622,AN202007081390331721,shncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN202007081390331721_1.pdf
上海剑桥科技,已受理,主板企业,上海,华泰联合证券有限责任公司,杜长庆&sbquo;朱凌志,北京市君合律师事务所,李骐&sbquo;王毅,立信会计师事务所(特殊普通合伙),朱颖&sbquo;倪一琳,否,计算机、通信和其他电子设备制造业,2017/1/12,80504197,AN201710290990138938,shjqkj,https://notice.eastmoney.com/pdffile/web/H2_AN201710290990138938_1.pdf
上海剑桥科技,已反馈,主板企业,上海,华泰联合证券有限责任公司,杜长庆&sbquo;朱凌志,北京市君合律师事务所,李骐&sbquo;王毅,立信会计师事务所(特殊普通合伙),朱颖&sbquo;倪一琳,是,计算机、通信和其他电子设备制造业,2017/3/23,80504197,AN201710290990138938,shjqkj,https://notice.eastmoney.com/pdffile/web/H2_AN201710290990138938_1.pdf
上海剑桥科技,预先披露更新,主板企业,上海,华泰联合证券有限责任公司,杜长庆&sbquo;朱凌志,北京市君合律师事务所,李骐&sbquo;王毅,立信会计师事务所(特殊普通合伙),朱颖&sbquo;倪一琳,是,计算机、通信和其他电子设备制造业,2017/8/31,80504197,AN201710290990138938,shjqkj,https://notice.eastmoney.com/pdffile/web/H2_AN201710290990138938_1.pdf
上海剑桥科技,已通过发审会,主板企业,上海,华泰联合证券有限责任公司,杜长庆&sbquo;朱凌志,北京市君合律师事务所,李骐&sbquo;王毅,立信会计师事务所(特殊普通合伙),朱颖&sbquo;倪一琳,是,计算机、通信和其他电子设备制造业,2017/10/12,80504197,AN201710290990138938,shjqkj,https://notice.eastmoney.com/pdffile/web/H2_AN201710290990138938_1.pdf
上海力盛赛车文化,预先披露更新,中小板,上海,申万宏源证券承销保荐有限责任公司,周学群&sbquo;刘祥生,国浩律师(上海)事务所,倪俊骥&sbquo;余蕾&sbquo;张小龙,天健会计师事务所(特殊普通合伙),黄元喜&sbquo;宋鑫,是,体育,2017/1/12,80397228,AN201703130404492244,shlsscwh,https://notice.eastmoney.com/pdffile/web/H2_AN201703130404492244_1.pdf
上海力盛赛车文化,已通过发审会,中小板,上海,申万宏源证券承销保荐有限责任公司,周学群&sbquo;刘祥生,国浩律师(上海)事务所,倪俊骥&sbquo;余蕾&sbquo;张小龙,天健会计师事务所(特殊普通合伙),黄元喜&sbquo;宋鑫,是,体育,2017/2/23,80397228,AN201703130404492244,shlsscwh,https://notice.eastmoney.com/pdffile/web/H2_AN201703130404492244_1.pdf
上海十方生态园林,已受理,主板企业,,东兴证券股份有限公司,,国浩律师(上海)事务所,,中汇会计师事务所(特殊普通合伙),,否,,2020/7/16,81059344,AN202007031389243669,shsfstylgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389243669_1.pdf
上海十方生态园林,已反馈,主板企业,,东兴证券股份有限公司,,国浩律师(上海)事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/10/15,81059344,AN202007031389243669,shsfstylgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389243669_1.pdf
上海十月妈咪网络,已受理,主板企业,上海,长江证券承销保荐有限公司,李哲&sbquo;王承军,国浩律师(上海)事务所,孙立&sbquo;鄯颖,瑞华会计师事务所(特殊普通合伙),陈晓华&sbquo;韩坚,否,纺织服装、服饰业,2017/1/12,80507566,AN201705250602403004,shsymmwl,https://notice.eastmoney.com/pdffile/web/H2_AN201705250602403004_1.pdf
上海十月妈咪网络,已反馈,主板企业,上海,长江证券承销保荐有限公司,李哲&sbquo;王承军,国浩律师(上海)事务所,孙立&sbquo;鄯颖,瑞华会计师事务所(特殊普通合伙),陈晓华&sbquo;韩坚,否,纺织服装、服饰业,2017/3/16,80507566,AN201705250602403004,shsymmwl,https://notice.eastmoney.com/pdffile/web/H2_AN201705250602403004_1.pdf
上海十月妈咪网络,预先披露更新,主板企业,上海,长江证券承销保荐有限公司,李哲&sbquo;王承军,国浩律师(上海)事务所,孙立&sbquo;鄯颖,瑞华会计师事务所(特殊普通合伙),陈晓华&sbquo;韩坚,是,纺织服装、服饰业,2017/10/12,80507566,AN201705250602403004,shsymmwl,https://notice.eastmoney.com/pdffile/web/H2_AN201705250602403004_1.pdf
上海华培动力科技,已受理,主板企业,上海,国金证券股份有限公司,李爽&sbquo;王可,通力律师事务所,陈巍&sbquo;陈军,立信会计师事务所(特殊普通合伙),李萍&sbquo;张进东,否,汽车制造业,2017/10/12,80662791,AN201812041259128833,shhpdlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812041259128833_1.pdf
上海华培动力科技,已反馈,主板企业,上海,国金证券股份有限公司,李爽&sbquo;王可,通力律师事务所,王利民&sbquo;陈军,立信会计师事务所(特殊普通合伙),李萍&sbquo;张进东,是,汽车制造业,2018/2/22,80662791,AN201812041259128833,shhpdlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812041259128833_1.pdf
上海华培动力科技,预先披露更新,主板企业,上海,国金证券股份有限公司,李爽&sbquo;王可,通力律师事务所,王利民&sbquo;陈军,立信会计师事务所(特殊普通合伙),李萍&sbquo;张进东,是,汽车制造业,2018/6/21,80662791,AN201812041259128833,shhpdlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812041259128833_1.pdf
上海华培动力科技,中止审查,主板企业,上海,国金证券股份有限公司,李爽&sbquo;王可,通力律师事务所,陈巍&sbquo;陈军,立信会计师事务所(特殊普通合伙),李萍&sbquo;张进东,否,汽车制造业,2017/11/23,80662791,AN201812041259128833,shhpdlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812041259128833_1.pdf
上海华培动力科技,已通过发审会,主板企业,上海,国金证券股份有限公司,李爽&sbquo;王可,通力律师事务所,王利民&sbquo;陈军,立信会计师事务所(特殊普通合伙),李萍&sbquo;张进东,是,汽车制造业,2018/10/11,80662791,AN201812041259128833,shhpdlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812041259128833_1.pdf
上海华峰铝业,已受理,主板企业,上海,兴业证券股份有限公司,雷亦&sbquo;王贤,北京海润天睿律师事务所,穆曼怡&sbquo;陈海东&sbquo;李伟,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维,否,有色金属冶炼和压延加工业,2018/12/27,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海华峰铝业,已反馈,主板企业,,兴业证券股份有限公司,,北京海润天睿律师事务所,,立信会计师事务所(特殊普通合伙) ,,是,,2019/10/11,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海华峰铝业,预先披露更新,主板企业,,兴业证券股份有限公司,,北京海润天睿律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/11/21,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海华峰铝业,已通过发审会,主板企业,,兴业证券股份有限公司,,北京海润天睿律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/16,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海基美文化传媒,中止审查,主板企业,上海,海通证券股份有限公司,范长平&sbquo;许灿,北京国枫律师事务所,马哲&sbquo;臧欣&sbquo;刘斯亮,立信会计师事务所(特殊普通合伙),封磊&sbquo;谭红梅,是,商务服务业,2017/1/12,80357740,AN201606290016305446,shjmwhcm,https://notice.eastmoney.com/pdffile/web/H2_AN201606290016305446_1.pdf
上海复医天健医疗服务产业,已受理,主板企业,上海,中泰证券股份有限公司,尤墩周&sbquo;王泽,北京市天元律师事务所,徐萍&sbquo;徐莹&sbquo;郁寅,德勤华永会计师事务所(特殊普通合伙),杨文惠&sbquo;高冲,否,卫生,2017/1/12,80496881,AN201706230665565793,shfytjylfwcy,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565793_1.pdf
上海复医天健医疗服务产业,已反馈,主板企业,上海,中泰证券股份有限公司,尤墩周&sbquo;王泽,北京市天元律师事务所,徐萍&sbquo;徐莹&sbquo;郁寅,德勤华永会计师事务所(特殊普通合伙),杨文惠&sbquo;高冲,否,卫生,2017/2/23,80496881,AN201706230665565793,shfytjylfwcy,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565793_1.pdf
上海复医天健医疗服务产业,预先披露更新,主板企业,上海,中泰证券股份有限公司,尤墩周&sbquo;王泽,北京市海润律师事务所,徐莹&sbquo;郁寅,德勤华永会计师事务所(特殊普通合伙),杨文惠&sbquo;高冲,是,卫生,2017/6/29,80496881,AN201706230665565793,shfytjylfwcy,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565793_1.pdf
上海复医天健医疗服务产业,中止审查,主板企业,上海,中泰证券股份有限公司,尤墩周&sbquo;王泽,北京市天元律师事务所,徐萍&sbquo;徐莹&sbquo;郁寅,德勤华永会计师事务所(特殊普通合伙),杨文惠&sbquo;高冲,是,卫生,2017/4/13,80496881,AN201706230665565793,shfytjylfwcy,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565793_1.pdf
上海天永智能装备,已受理,主板企业,上海,海通证券股份有限公司,曲洪东&sbquo;曾军,上海市广发律师事务所,许平文&sbquo;施敏,大华会计师事务所(特殊普通合伙),吕秋萍&sbquo;刘弋,否,专用设备制造业,2017/1/12,80532669,AN201801071074949206,shtyznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201801071074949206_1.pdf
上海天永智能装备,已反馈,主板企业,上海,海通证券股份有限公司,曲洪东&sbquo;曾军,上海市广发律师事务所,许平文&sbquo;施敏,大华会计师事务所(特殊普通合伙),吕秋萍&sbquo;刘弋,是,专用设备制造业,2017/5/25,80532669,AN201801071074949206,shtyznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201801071074949206_1.pdf
上海天永智能装备,预先披露更新,主板企业,上海,海通证券股份有限公司,曲洪东&sbquo;曾军,上海市广发律师事务所,许平文&sbquo;施敏,大华会计师事务所(特殊普通合伙),吕秋萍&sbquo;刘弋,是,专用设备制造业,2017/9/21,80532669,AN201801071074949206,shtyznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201801071074949206_1.pdf
上海天永智能装备,已上发审会，暂缓表决,主板企业,上海,海通证券股份有限公司,曲洪东&sbquo;曾军,上海市广发律师事务所,许平文&sbquo;施敏,大华会计师事务所(特殊普通合伙),吕秋萍&sbquo;刘弋,是,专用设备制造业,2017/10/12,80532669,AN201801071074949206,shtyznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201801071074949206_1.pdf
上海天永智能装备,已通过发审会,主板企业,上海,海通证券股份有限公司,曲洪东&sbquo;曾军,上海市广发律师事务所,许平文&sbquo;施敏,大华会计师事务所(特殊普通合伙),吕秋萍&sbquo;刘弋,是,专用设备制造业,2017/12/14,80532669,AN201801071074949206,shtyznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201801071074949206_1.pdf
上海天洋热熔粘接材料,已通过发审会,主板企业,上海,中信证券股份有限公司,黄艺彬&sbquo;任松涛,上海市广发律师事务所,许平文&sbquo;童楠&sbquo;张燕珺,立信会计师事务所(特殊普通合伙),姚辉&sbquo;杨景欣,是,化学原料和化学制品制造业,2017/1/12,80399127,AN201701230287989473,shtyrrzjcl,https://notice.eastmoney.com/pdffile/web/H2_AN201701230287989473_1.pdf
上海太和水环境科技发展,已受理,主板企业,,中原证券股份有限公司,,上海市通力律师事务所,,容诚会计师事务所(特殊普通合伙),,否,,2019/6/20,80995317,AN202101261454245898,shthshjkjfz,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245898_1.pdf
上海太和水环境科技发展,已反馈,主板企业,,中原证券股份有限公司,,上海市通力律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2019/10/11,80995317,AN202101261454245898,shthshjkjfz,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245898_1.pdf
上海太和水环境科技发展,预先披露更新,主板企业,,中原证券股份有限公司,,上海市通力律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/1/16,80995317,AN202101261454245898,shthshjkjfz,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245898_1.pdf
上海太和水环境科技发展,已通过发审会,主板企业,,中原证券股份有限公司,,上海市通力律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/10/15,80995317,AN202101261454245898,shthshjkjfz,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245898_1.pdf
上海威士顿信息技术,已受理,主板企业,上海,光大证券股份有限公司,段虎&sbquo;吴燕杰,北京市金杜律师事务所,张明远&sbquo;牟蓬,立信会计师事务所(特殊普通合伙),陈竑&sbquo;彭城,是,软件和信息技术服务业,2017/1/12,80473154,AN201705190591914555,shwsdxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN201705190591914555_1.pdf
上海威士顿信息技术,已反馈,主板企业,上海,光大证券股份有限公司,段虎&sbquo;吴燕杰,北京市金杜律师事务所,张明远&sbquo;牟蓬,立信会计师事务所(特殊普通合伙),陈竑&sbquo;彭城,是,软件和信息技术服务业,2017/2/16,80473154,AN201705190591914555,shwsdxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN201705190591914555_1.pdf
上海威士顿信息技术,预先披露更新,主板企业,上海,光大证券股份有限公司,段虎&sbquo;吴燕杰,北京市金杜律师事务所,张明远&sbquo;牟蓬,立信会计师事务所(特殊普通合伙),陈竑&sbquo;彭城,是,软件和信息技术服务业,2017/5/25,80473154,AN201705190591914555,shwsdxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN201705190591914555_1.pdf
上海威派格智慧水务,已受理,主板企业,上海,中信建投证券股份有限公司,张星明&sbquo;李波,北京国枫律师事务所,臧欣&sbquo;薛玉婷,瑞华会计师事务所(特殊普通合伙),王需如&sbquo;田晓,否,专用设备制造,2017/12/28,80479786,AN201902101294058661,shwpgzhswgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN201902101294058661_1.pdf
