机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
赣州腾远钴业新材料,已反馈,中小板,江西,国海证券股份有限公司,周丽涛&sbquo;薛波,福建天衡联合律师事务所,林晖&sbquo;刘诗颖&sbquo;陈韵,致同会计师事务所(特殊普通合伙),蔡志良&sbquo;刘润,是,有色金属冶炼和压延加工业,2018/1/11,80473848,AN202009301418506576,gztygyxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202009301418506576_1.pdf
湖北鄂中生态工程,已反馈,主板企业,湖北,华福证券有限责任公司,张严冰&sbquo;王海滨,北京市中伦律师事务所,何植松&sbquo;唐周俊&sbquo;石志杰,致同会计师事务所(特殊普通合伙),付后升&sbquo;徐辉,是,化学原料和化学制品制造业,2018/1/11,80305721,AN201801231080959485,hbezstgc,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959485_1.pdf
河北润农节水,预先披露更新,主板企业,河北,中信建投证券股份有限公司,邱勇&sbquo;李珍,北京德恒律师事务所,苏文静&sbquo;杨昕炜,瑞华会计师事务所(特殊普通合伙),刘晓丽&sbquo;顾井喜,是,土木工程建筑业,2018/1/11,80373650,AN201801030012972815,hbrnjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801030012972815_1.pdf
河北养元智汇饮品,已通过发审会,主板企业,河北,国信证券股份有限公司,郭晓彬&sbquo;王水兵,北京市康达律师事务所,娄爱东&sbquo;王盛军&sbquo;蒋广辉,致同会计师事务所(特殊普通合伙),郑建彪&sbquo;李洋,是,酒、饮料和精制茶制造业,2018/1/11,80174398,AN201801291083703484,hbyyzhyp,https://notice.eastmoney.com/pdffile/web/H2_AN201801291083703484_1.pdf
哈尔滨银行,预先披露更新,主板企业,黑龙江,中国国际金融股份有限公司,齐飞&sbquo;杜祎清,北京市君合律师事务所,王忠&sbquo;李智,安永华明会计师事务所(特殊普通合伙),严盛炜&sbquo;陈胜,是,货币金融服务,2018/1/11,80036274,AN201801101076043432,hebyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801101076043432_1.pdf
合肥立方制药,中止审查,主板企业,安徽,西南证券股份有限公司,秦日东&sbquo;李建功,北京市竞天公诚律师事务所,马宏继&sbquo;范瑞林,瑞华会计师事务所(特殊普通合伙),何晖&sbquo;毛伟,是,医药制造业,2018/1/11,80404405,AN202011101428092653,hflfzy,https://notice.eastmoney.com/pdffile/web/H2_AN202011101428092653_1.pdf
宏和电子材料科技,已反馈,主板企业,上海,海通证券股份有限公司,李文杰&sbquo;孔令海,北京懋德律师事务所,张鑫&sbquo;李裕国,毕马威华振会计师事务所,刘许友&sbquo;方海杰,是,非金属矿物制品业,2018/1/11,80206419,AN201906161335286532,hhdzclkj,https://notice.eastmoney.com/pdffile/web/H2_AN201906161335286532_1.pdf
杭华油墨,已反馈,主板企业,浙江,东方花旗证券有限公司,俞军柯&sbquo;杨振慈,国浩律师(上海)事务所,倪俊骥&sbquo;陈晓纯&sbquo;葛嘉琪,天健会计师事务所(特殊普通合伙),廖屹峰&sbquo;滕培彬,是,化学原料和化学制品制造业,2018/1/11,80314246,AN202012031436221773,hhym,https://notice.eastmoney.com/pdffile/web/H2_AN202012031436221773_1.pdf
赫基(中国)集团,已受理,主板企业,广东,华泰联合证券有限责任公司,李威&sbquo;吕瑜刚,北京市君合律师事务所,余永强&sbquo;胡义锦&sbquo;劳成哲,毕马威华振会计师事务所(特殊普通合伙),房炅&sbquo;殷文文,否,纺织服装、服饰业,2018/1/11,80734444,AN201807131166306222,hjzgjt,https://notice.eastmoney.com/pdffile/web/H2_AN201807131166306222_1.pdf
华林证券,预先披露更新,中小板,西藏,招商证券股份有限公司,岳东&sbquo;王玉亭,北京金诚同达律师事务所,刘胤宏&sbquo;郑晓东&sbquo;郑素文&sbquo;赵力峰,安永华明会计师事务所(特殊普通合伙),朱宝钦&sbquo;胡兴子,是,资本市场服务,2018/1/11,80000084,AN201812161269653149,hlzq*,https://notice.eastmoney.com/pdffile/web/H2_AN201812161269653149_1.pdf
湖南华联瓷业,已反馈,主板企业,湖南,海通证券股份有限公司,王建伟&sbquo;李凌,湖南启元律师事务所,邹棒&sbquo;莫彪&sbquo;王喜&sbquo;胡峰,天健会计师事务所(特殊普通合伙),贺焕华&sbquo;李新葵,是,非金属矿物制品业,2018/1/11,80205027,AN202101061447871023,hnhlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202101061447871023_1.pdf
湖南和顺石油,已反馈,主板企业,湖南,信达证券股份有限公司,曾维佳&sbquo;王卿,北京市中伦律师事务所,郑建江&sbquo;黄林枫,华普天健会计师事务所(特殊普通合伙),胡新荣&sbquo;朱武,是,零售业,2018/1/11,80648467,AN202003031375748986,hnhssy,https://notice.eastmoney.com/pdffile/web/H2_AN202003031375748986_1.pdf
河南平原智能装备,已反馈,主板企业,河南,中信建投证券股份有限公司,宋延涛&sbquo;王作维,北京市康达律师事务所,陆彤彤&sbquo;宿天浩&sbquo;朱楠,大信会计师事务所(特殊普通合伙),胡建新&sbquo;赵海珍,是,专用设备制造业,2018/1/11,80170869,AN201803191106151066,hnpyznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201803191106151066_1.pdf
湖南五新隧道智能装备,已反馈,主板企业,湖南,天风证券股份有限公司,徐浪&sbquo;姚奔,湖南启元律师事务所,邹棒&sbquo;许智&sbquo;邓争艳,天健会计师事务所(特殊普通合伙),刘钢跃&sbquo;郑生军,是,专用设备制造业,2018/1/11,80460875,AN201801301084064399,hnwxsdznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201801301084064399_1.pdf
湖南湘佳牧业,已反馈,中小板,湖南,中德证券有限责任公司,张毅&sbquo;毛传武,湖南启元律师事务所,邹棒&sbquo;陈孝辉,天健会计师事务所(特殊普通合伙),李永利&sbquo;刘利亚,是,畜牧业,2018/1/11,80373753,AN202004131377938662,hnxjmy,https://notice.eastmoney.com/pdffile/web/H2_AN202004131377938662_1.pdf
湖南宇晶机器,已受理,中小板,湖南,海通证券股份有限公司,吕岩&sbquo;周云帆,上海市锦天城律师事务所,胡家军&sbquo;荀为正,中审众环会计师事务所(特殊普通合伙),舒畅&sbquo;蔡永光,是,通用设备制造业,2018/1/11,80444962,AN201811181247889721,hnyjjq,https://notice.eastmoney.com/pdffile/web/H2_AN201811181247889721_1.pdf
湖南盐业,预先披露更新,主板企业,湖南,平安证券股份有限公司,王志&sbquo;欧阳刚,湖南启元律师事务所,蔡波&sbquo;邹华斌&sbquo;谢亚勇,天职国际会计师事务所(特殊普通合伙),康顺平&sbquo;钟炽兵&sbquo;陈美华,是,食品制造业,2018/1/11,80194854,AN201803121102817814,hnyy,https://notice.eastmoney.com/pdffile/web/H2_AN201803121102817814_1.pdf
海南中和药业,已反馈,主板企业,海南,中信建投证券股份有限公司,田斌&sbquo;蔡诗文,北京国枫律师事务所,曹一然&sbquo;刘雅婧,天衡会计师事务所(特殊普通合伙),金炜&sbquo;傅磊,是,医药制造业,2018/1/11,80203739,AN201803191106155322,hnzhyy,https://notice.eastmoney.com/pdffile/web/H2_AN201803191106155322_1.pdf
徽商银行,已反馈,主板企业,安徽,中信证券股份有限公司&sbquo;国元证券股份有限公司,马小龙&sbquo;梁化彬&sbquo;刘东红&sbquo;胡伟,北京市金杜律师事务所,苏峥&sbquo;李元媛,普华永道中天会计师事务所(特殊普通合伙),马颖旎&sbquo;周莹,是,货币金融服务,2018/1/11,80070821,AN201507030010110567,hsyx,https://notice.eastmoney.com/pdffile/web/H2_AN201507030010110567_1.pdf
红塔证券,已反馈,主板企业,云南,东吴证券股份有限公司,章龙平&sbquo;周添,北京市通商律师事务所,张小满&sbquo;靳明明,立信会计师事务所(特殊普通合伙),冯万奇&sbquo;李福兴,是,资本市场服务,2018/1/11,80000057,AN201905301333044023,htzq*,https://notice.eastmoney.com/pdffile/web/H2_AN201905301333044023_1.pdf
华夏航空,预先披露更新,中小板,贵州,东兴证券股份有限公司,张昱&sbquo;汤毅鹏,北京市金杜律师事务所,周宁&sbquo;柳思佳&sbquo;范玲莉,立信会计师事务所(特殊普通合伙),张勇&sbquo;薛淳琦,是,航空运输业,2018/1/11,80307940,AN201802131091034830,hxhk*,https://notice.eastmoney.com/pdffile/web/H2_AN201802131091034830_1.pdf
华西证券,已通过发审会,中小板,四川,中信证券股份有限公司,曲雯婷&sbquo;邵向辉,北京市中伦律师事务所,陈刚&sbquo;陈笛&sbquo;张现凤,四川华信(集团)会计师事务所(特殊普通合伙),李武林&sbquo;武兴田,是,金融业,2018/1/11,80000048,AN201801221080689810,hxzq*,https://notice.eastmoney.com/pdffile/web/H2_AN201801221080689810_1.pdf
弘业期货,已受理,中小板,江苏,招商证券股份有限公司,刘海燕&sbquo;阮明兴,北京市竞天公诚律师事务所,白维&sbquo;夏雪,毕马威华振会计师事务所(特殊普通合伙),陈思杰&sbquo;潘盛,否,其他金融业,2018/1/11,80044916,AN201905221331659852,hyqh,https://notice.eastmoney.com/pdffile/web/H2_AN201905221331659852_1.pdf
杭州福膜新材料科技,已反馈,主板企业,浙江,浙商证券股份有限公司,赵华&sbquo;万峻,上海市锦天城律师事务所,章晓洪&sbquo;卢胜强&sbquo;詹程,天健会计师事务所(特殊普通合伙),罗训超&sbquo;吴思聪,是,橡胶和塑料制品业,2018/1/11,80317452,AN201801301084064396,hzfmxclkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801301084064396_1.pdf
杭州申昊科技,已反馈,主板企业,浙江,财通证券股份有限公司,郭春洪&sbquo;徐光兵,北京国枫律师事务所,潘继东&sbquo;郭昕,天健会计师事务所(特殊普通合伙),叶喜撑&sbquo;韦军,是,电气机械和器材制造业,2018/1/11,80437086,AN202007091390598922,hzshkj,https://notice.eastmoney.com/pdffile/web/H2_AN202007091390598922_1.pdf
杭州天元宠物用品,已反馈,主板企业,浙江,海通证券股份有限公司,陈金林&sbquo;周舟,北京市康达律师事务所,王盛军&sbquo;周延&sbquo;张晓光,天健会计师事务所(特殊普通合伙),黄元喜&sbquo;金东伟,是,文教、工美、体育和娱乐用品制造业,2018/1/11,80496351,AN201801301084064402,hztycwyp,https://notice.eastmoney.com/pdffile/web/H2_AN201801301084064402_1.pdf
杭州西子智能停车,已反馈,主板企业,浙江,中信建投证券股份有限公司,秦龙&sbquo;王一浩,浙江天册律师事务所,虞文燕&sbquo;谭敏,天健会计师事务所(特殊普通合伙),俞佳南&sbquo;徐海泓,是,专用设备制造业,2018/1/11,80124351,AN201802271095029511,hzxzzntc,https://notice.eastmoney.com/pdffile/web/H2_AN201802271095029511_1.pdf
杭州中艺实业,已反馈,主板企业,浙江,国金证券股份有限公司,张昊&sbquo;陈志群,国浩律师(杭州)事务所,徐旭青&sbquo;尹德军,天健会计师事务所(特殊普通合伙),吕瑛群&sbquo;耿振,是,家具制造业,2018/1/11,80692116,AN201709290920396645,hzzysy,https://notice.eastmoney.com/pdffile/web/H2_AN201709290920396645_1.pdf
金华春光橡塑科技,已反馈,主板企业,浙江,中信建投证券股份有限公司,徐超&sbquo;俞康泽,国浩律师(杭州)事务所,杨钊&sbquo;吕兴伟,天健会计师事务所(特殊普通合伙),李德勇&sbquo;梁志勇,是,橡胶和塑料制品业,2018/1/11,80662793,AN201807161167063080,jhcgxskj,https://notice.eastmoney.com/pdffile/web/H2_AN201807161167063080_1.pdf
佳化化学,已反馈,主板企业,辽宁,海通证券股份有限公司,郑乾国&sbquo;薛阳,国浩律师(上海)事务所,岳永平&sbquo;宋亦琦,瑞华会计师事务所(特殊普通合伙),吴世昌&sbquo;胡永波,是,化学原料和化学制品制造业,2018/1/11,80200648,AN201706300680195061,jhhx,https://notice.eastmoney.com/pdffile/web/H2_AN201706300680195061_1.pdf
金辉集团,已反馈,主板企业,福建,中信证券股份有限公司,叶建中&sbquo;孔少锋,北京德恒律师事务所,吴莲花&sbquo;张晓丹,致同会计师事务所(特殊普通合伙),胡素萍&sbquo;陈思荣,是,房地产业,2018/1/11,80476681,AN201601290013318503,jhjt,https://notice.eastmoney.com/pdffile/web/H2_AN201601290013318503_1.pdf
景津环保,已反馈,主板企业,山东,中国银河证券股份有限公司,王飞&sbquo;李雪斌,北京君致律师事务所,王海青&sbquo;陈朋朋,瑞华会计师事务所(特殊普通合伙),谢卉&sbquo;佟环,是,通用设备制造业,2018/1/11,80204895,AN201907161338711835,jjhb,https://notice.eastmoney.com/pdffile/web/H2_AN201907161338711835_1.pdf
建科机械(天津),已受理,主板企业,天津,东兴证券股份有限公司,王秀峰&sbquo;李刚安,上海市锦天城律师事务所,王繁&sbquo;沈诚,大华会计师事务所(特殊普通合伙),李峰&sbquo;刘黎,否,专用设备制造业,2018/1/11,80167876,AN202003081375995370,jkjxtj,https://notice.eastmoney.com/pdffile/web/H2_AN202003081375995370_1.pdf
吉林出版集团,已反馈,主板企业,吉林,东北证券股份有限公司,齐玉武&sbquo;邵其军,北京市金杜律师事务所,曹余辉&sbquo;胡光建&sbquo;王立峰,信永中和会计师事务所(特殊普通合伙),张宗生&sbquo;刘燕,是,文化、体育和娱乐业,2018/1/11,80313350,AN201707070702952589,jlcbjt,https://notice.eastmoney.com/pdffile/web/H2_AN201707070702952589_1.pdf
句容宁武新材料,已受理,主板企业,江苏,光大证券股份有限公司,程刚&sbquo;周平,北京市金杜律师事务所,叶国俊&sbquo;赵晓红,安永华明会计师事务所(特殊普通合伙),汤哲辉&sbquo;赵振,否,化学原料和化学制品制造业,2018/1/11,80746553,AN201712290012970497,jrnwxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201712290012970497_1.pdf
金瑞期货,已受理,中小板,深圳,平安证券股份有限公司,张连江&sbquo;孙洪臣,北京市金杜律师事务所,曹余辉&sbquo;胡光建,德勤华永会计师事务所(特殊普通合伙),陶坚&sbquo;朱炜,否,资本市场服务,2018/1/11,80039956,AN201712081064470600,jrqh,https://notice.eastmoney.com/pdffile/web/H2_AN201712081064470600_1.pdf
江苏大丰农村商业银行,已受理,中小板,江苏,招商证券股份有限公司,杨爽&sbquo;蔡丹,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;贾仟仞,立信会计师事务所(特殊普通合伙),朱海平&sbquo;汪万吉,是,货币金融服务,2018/1/11,80071838,AN201805081139501420,jsdfncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201805081139501420_1.pdf
江苏德纳化学,已反馈,主板企业,江苏,广发证券股份有限公司,王骞&sbquo;徐东辉,上海市协力律师事务所,何屾&sbquo;徐冬兰&sbquo;胡岸,立信会计师事务所(特殊普通合伙),肖厚祥&sbquo;王涛&sbquo;徐锦华,是,化学原料和化学制品制造业,2018/1/11,80701787,AN201805241148371332,jsdnhx,https://notice.eastmoney.com/pdffile/web/H2_AN201805241148371332_1.pdf
江苏鼎胜新能源材料,已反馈,主板企业,江苏,中信证券股份有限公司,张宁&sbquo;金田,上海市广发律师事务所,许平文&sbquo;倪晓梅&sbquo;王晶,天健会计师事务所(特殊普通合伙),倪国君&sbquo;胡友邻,是,有色金属冶炼和压延加工业,2018/1/11,80288013,AN201804021115662187,jsdsxnycl,https://notice.eastmoney.com/pdffile/web/H2_AN201804021115662187_1.pdf
江苏富淼科技,已反馈,主板企业,江苏,华创证券有限责任公司,吴卫华&sbquo;王立柱,北京市中伦文德律师事务所,刘晓琴&sbquo;孙洪江,中汇会计师事务所(特殊普通合伙),郭文令&sbquo;彭远卓,是,化学原料和化学制品制造业,2018/1/11,80288603,AN202101241453844044,jsfmkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101241453844044_1.pdf
江苏丰山集团,已反馈,主板企业,江苏,华泰联合证券有限责任公司,王杰秋&sbquo;袁成栋,北京市海润律师事务所,许家武&sbquo;郁寅&sbquo;单震宇,江苏公证天业会计师事务所(特殊普通合伙),柏凌菁&sbquo;王震,是,化学原料和化学制品制造业,2018/1/11,80146069,AN201809031187561616,jsfsjt,https://notice.eastmoney.com/pdffile/web/H2_AN201809031187561616_1.pdf
江苏国茂减速机,已反馈,主板企业,江苏,国泰君安证券股份有限公司,张建华&sbquo;吴国梅,国浩律师(北京)事务所,杨娟&sbquo;卢颖,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈朝亮,是,通用设备制造业,2018/1/11,80662795,AN201906021333376767,jsgmjsj,https://notice.eastmoney.com/pdffile/web/H2_AN201906021333376767_1.pdf
江苏华绿生物科技,已受理,主板企业,江苏,中信证券股份有限公司,唐亮&sbquo;韩昆仑,国浩律师(上海)事务所,邹菁&sbquo;张泽传&sbquo;夏斌斌,安永华明会计师事务所(特殊普通合伙),张宁宁&sbquo;王宁,否,农业,2018/1/11,80423528,AN202006301388496973,jshlswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202006301388496973_1.pdf
九圣禾种业,已反馈,中小板,新疆,东方花旗证券有限公司,席睿&sbquo;李仅,北京市中伦文德律师事务所,朱登凯&sbquo;刘晓琴,大华会计师事务所(特殊普通合伙),刘耀辉&sbquo;薛祈明,是,农业,2018/1/11,80394732,AN201801161078189847,jshzy,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189847_1.pdf
江苏金融租赁,预先披露更新,主板企业,江苏,华泰联合证券有限责任公司,石丽&sbquo;王天红,江苏世纪同仁律师事务所,王长平&sbquo;刘颖颖,普华永道中天会计师事务所(特殊普通合伙),胡亮&sbquo;顾瑛,是,货币金融服务,2018/1/11,80080370,AN201802051087490677,jsjrzl,https://notice.eastmoney.com/pdffile/web/H2_AN201802051087490677_1.pdf
江苏蓝电环保,预先披露更新,主板企业,江苏,招商证券股份有限公司,包晓磊&sbquo;马建红,北京市环球律师事务所,秦伟&sbquo;雷霆,天健会计师事务所(特殊普通合伙),程志刚&sbquo;吕安吉,是,生态保护和环境治理业,2018/1/11,80511086,AN201801030012972810,jsldhb,https://notice.eastmoney.com/pdffile/web/H2_AN201801030012972810_1.pdf
江苏利通电子,已反馈,主板企业,江苏,国金证券股份有限公司,都晨辉&sbquo;朱玉华,北京安新律师事务所,高霞&sbquo;张敏,天健会计师事务所(特殊普通合伙),孙文军&sbquo;林旺,是,金属制品业,2018/1/11,80650874,AN201812101265936427,jsltdz,https://notice.eastmoney.com/pdffile/web/H2_AN201812101265936427_1.pdf
江苏荣成环保科技,已受理,主板企业,江苏,兴业证券股份有限公司,余银华&sbquo;汪中毓,北京国枫律师事务所,曹一然&sbquo;陈志坚,大华会计师事务所(特殊普通合伙),高世茂&sbquo;霍耀俊,否,造纸和纸制品业,2018/1/11,80746562,AN201807061164328842,jsrchbkj,https://notice.eastmoney.com/pdffile/web/H2_AN201807061164328842_1.pdf
江苏神马电力,已受理,主板企业,江苏,长江证券承销保荐有限公司,石一鸣&sbquo;金晓荣,广东信达律师事务所,麻云燕&sbquo;彭文文&sbquo;李敏,普华永道中天会计师事务所(特殊普通合伙),叶骏&sbquo;马燕,否,电气机械及器材制造业,2018/1/11,80746555,AN201907021336998002,jssmdl,https://notice.eastmoney.com/pdffile/web/H2_AN201907021336998002_1.pdf
江苏省新能源开发,已反馈,主板企业,江苏,南京证券股份有限公司&sbquo;华泰联合证券有限责任公司,肖爱东&sbquo;时锐&sbquo;张正冈&sbquo;张雷,江苏世纪同仁律师事务所,陈晓玲&sbquo;王姝姝,天衡会计师事务所(特殊普通合伙),骆竞&sbquo;王艳艳,是,电力、热力生产和供应业,2018/1/11,80089017,AN201806191157119969,jssxnykf,https://notice.eastmoney.com/pdffile/web/H2_AN201806191157119969_1.pdf
江苏通灵电器,已受理,主板企业,江苏,国元证券股份有限公司,罗欣&sbquo;佘超,上海市锦天城律师事务所,杨依见&sbquo;魏栋梁&sbquo;高倩,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;钟建栋&sbquo;王克平,否,电气机械和器材制造业,2018/1/11,80444564,AN202007241393840359,jstldq,https://notice.eastmoney.com/pdffile/web/H2_AN202007241393840359_1.pdf
江苏伟康洁婧医疗器械,已受理,主板企业,江苏,德邦证券股份有限公司,周杰&sbquo;汪先福,北京市中伦律师事务所,章小炎&sbquo;黄贞&sbquo;廖培宇,中汇会计师事务所(特殊普通合伙),孔令江&sbquo;刘中尽,是,专用设备制造业,2018/1/11,80701786,AN201906281336810731,jswkjjylqx,https://notice.eastmoney.com/pdffile/web/H2_AN201906281336810731_1.pdf
江苏紫金农村商业银行,已反馈,主板企业,江苏,中信建投证券股份有限公司,常亮&sbquo;周子昊,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,江苏苏亚金诚会计师事务所(特殊普通合伙),周琼&sbquo;陈东阳,是,货币金融服务,2018/1/11,80073199,AN201811251251544210,jszjncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201811251251544210_1.pdf
聚信国际租赁,预先披露更新,主板企业,上海,国泰君安证券股份有限公司,杨志杰&sbquo;胡耀飞,北京市金杜律师事务所,靳庆军&sbquo;张恒顺,立信会计师事务所(特殊普通合伙),朱耀中&sbquo;潘陈,是,租赁业,2018/1/11,80393777,AN201607150016596674,jxgjzl,https://notice.eastmoney.com/pdffile/web/H2_AN201607150016596674_1.pdf
江西沃格光电,已反馈,主板企业,江西,申港证券股份有限公司,李思宇&sbquo;孙兆院,北京国枫律师事务所,黄晓静&sbquo;方啸中&sbquo;陈威,中勤万信会计师事务所(特殊普通合伙),龙哲&sbquo;桑玲玲,是,计算机、通信和其他电子设备制造业,2018/1/11,80205638,AN201804021115662185,jxwggd,https://notice.eastmoney.com/pdffile/web/H2_AN201804021115662185_1.pdf
嘉友国际物流,已通过发审会,主板企业,北京,海通证券股份有限公司,韩丽&sbquo;姚翾宇,北京市康达律师事务所,蒋广辉&sbquo;许国涛,立信会计师事务所(特殊普通合伙),王友业&sbquo;张金海,是,装卸搬运和运输代理业,2018/1/11,80605386,AN201801221080679062,jygjwl,https://notice.eastmoney.com/pdffile/web/H2_AN201801221080679062_1.pdf
锦州康泰润滑油添加剂,已反馈,中小板,辽宁,光大证券股份有限公司,杨小虎&sbquo;张卫进,北京国枫律师事务所,李大鹏&sbquo;何敏&sbquo;唐诗,瑞华会计师事务所(特殊普通合伙),张伟&sbquo;胡慰,是,化学原料和化学制品制造业,2018/1/11,80398719,AN201803010013017355,jzktrhytjj,https://notice.eastmoney.com/pdffile/web/H2_AN201803010013017355_1.pdf
科博达技术,已受理,主板企业,上海,中国国际金融股份有限公司,陈静静&sbquo;唐加威,北京市君合律师事务所,邵春阳&sbquo;李辰亮&sbquo;钱弋浅,众华会计师事务所(特殊普通合伙),朱依君&sbquo;郑娴丽,否,汽车制造业,2018/1/11,80170445,AN201909031346186308,kbdjs,https://notice.eastmoney.com/pdffile/web/H2_AN201909031346186308_1.pdf
昆山国力电子科技,已反馈,主板企业,江苏,东海证券股份有限公司,盛玉照&sbquo;江成祺,北京市海润律师事务所,王肖东&sbquo;雷富阳,华普天健会计师事务所(特殊普通合伙),廖传宝&sbquo;鲍光荣&sbquo;王蒙,是,计算机、通信和其他电子设备制造业,2018/1/11,80650864,AN202012171441099837,ksgldzkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012171441099837_1.pdf
科沃斯机器人,预先披露更新,主板企业,江苏,中国国际金融股份有限公司,曹宇&sbquo;刘路遥,北京市君合律师事务所,石铁军&sbquo;陶旭东,信永中和会计师事务所(特殊普通合伙),梁晓燕&sbquo;薛燕,是,电气机械和器材制造业,2018/1/11,80468488,AN201805141143418397,kwsjqr,https://notice.eastmoney.com/pdffile/web/H2_AN201805141143418397_1.pdf
兰考瑞华环保电力,已反馈,主板企业,河南,长江证券承销保荐有限公司,宋时凤&sbquo;宋彬,北京金诚同达律师事务所,贺维&sbquo;邵国忠&sbquo;田滨,中兴华会计师事务所(特殊普通合伙),李菊洁&sbquo;高娜,是,电力、热力生产和供应业,2018/1/11,80456040,AN202012091438271176,lkrhhbdl,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271176_1.pdf
绿色动力环保集团,预先披露更新,主板企业,深圳,中信证券股份有限公司,庞雪梅&sbquo;焦延延,北京市康达律师事务所,王盛军&sbquo;康晓阳&sbquo;张晓光&sbquo;张狄柠,毕马威华振会计师事务所(特殊普通合伙),房炅&sbquo;李莉,是,生态保护和环境治理业,2018/1/11,80373142,AN201805281149976039,lsdlhbjt,https://notice.eastmoney.com/pdffile/web/H2_AN201805281149976039_1.pdf
乐寿农牧集团,已反馈,中小板,西藏,东兴证券股份有限公司,张利&sbquo;李民,北京市金杜律师事务所,高怡敏&sbquo;靳庆军&sbquo;贾棣彦,中审亚太会计师事务所(特殊普通合伙),杨涛&sbquo;赵霞,是,农副食品加工业,2018/1/11,80648466,AN201706230665565778,lsnmjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565778_1.pdf
力同科技,已反馈,中小板,深圳,招商证券股份有限公司,陈轩壁&sbquo;俞新平,北京德恒律师事务所,罗元清&sbquo;龚东旭,广东正中珠江会计师事务所(特殊普通合伙),熊永忠&sbquo;杨新春,是,计算机、通信和其他电子设备制造业,2018/1/11,80644487,AN202101221453191353,ltkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101221453191353_1.pdf
乐元素科技(北京),已反馈,主板企业,北京,华泰联合证券有限责任公司,许楠&sbquo;张鹏,北京市金杜律师事务所,姜翼凤&sbquo;孙及,安永华明会计师事务所(特殊普通合伙),宋从越&sbquo;韩睿,是,互联网和相关服务,2018/1/11,80624366,AN201804121122139451,lyskjbj,https://notice.eastmoney.com/pdffile/web/H2_AN201804121122139451_1.pdf
兰州银行,已反馈,中小板,甘肃,中信建投证券股份有限公司,曾琨杰&sbquo;田斌,北京大成律师事务所,张刚&sbquo;赵宏伟&sbquo;唐凌,致同会计师事务所(特殊普通合伙),李惠琦&sbquo;傅智勇,是,货币金融服务,2018/1/11,80056162,AN201804041117761561,lzyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201804041117761561_1.pdf
迈得医疗工业设备,已反馈,主板企业,浙江,国信证券股份有限公司,唐帅&sbquo;王东晖,浙江天册律师事务所,傅羽韬&sbquo;章杰,天健会计师事务所(特殊普通合伙),朱大为&sbquo;耿振,是,专用设备制造业,2018/1/11,80448493,AN201911251371110103,mdylgysb,https://notice.eastmoney.com/pdffile/web/H2_AN201911251371110103_1.pdf
密尔克卫化工供应链服务,已反馈,主板企业,上海,中德证券有限责任公司,王僚俊&sbquo;黄庆伟,国浩律师(上海)事务所,倪俊骥&sbquo;余蕾&sbquo;葛嘉琪,天职国际会计师事务所(特殊普通合伙),叶慧&sbquo;郭海龙,是,装卸搬运和运输代理业,2018/1/11,80653644,AN201807021161725870,mekwhggylfw,https://notice.eastmoney.com/pdffile/web/H2_AN201807021161725870_1.pdf
毛戈平化妆品,预先披露更新,主板企业,浙江,长江证券承销保荐有限公司,张丽丽&sbquo;王初,北京国枫律师事务所,臧欣&sbquo;李洁,天健会计师事务所(特殊普通合伙),盛伟民&sbquo;高丽,是,化妆品制造行业,2018/1/11,80605377,AN201709110876295278,mgphzp,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876295278_1.pdf
明珠电气,已反馈,中小板,广东,东方花旗证券有限公司,高魁&sbquo;张正平,北京市中伦律师事务所,全奋&sbquo;陈竞蓬&sbquo;程俊鸽,大华会计师事务所(特殊普通合伙),刘明学&sbquo;彭丽娟,是,电气机械及器材制造业,2018/1/11,80322042,AN201802050013001170,mzdq,https://notice.eastmoney.com/pdffile/web/H2_AN201802050013001170_1.pdf
