机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
广州富力地产,已反馈,主板企业,广东,招商证券股份有限公司&sbquo;中信证券股份有限公司,徐斌&sbquo;石志华&sbquo;马丰明&sbquo;黄冀,广东华商律师事务所,彭书清&sbquo;何玲波,立信会计师事务所(特殊普通合伙),王建民&sbquo;蔡洁瑜,是,房地产业,2017/6/1,10002327,,gzfldc,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
广州惠威电声科技,预先披露更新,中小板,广东,国信证券股份有限公司,程久君&sbquo;杜跃春,广东信达律师事务所,任宝明&sbquo;王茜&sbquo;韩若晗,广东正中珠江会计师事务所(特殊普通合伙),陈昭&sbquo;林恒新,是,计算机、通信和其他电子设备制造业,2017/6/1,80490045,AN201707100709207787,gzhwdskj,https://notice.eastmoney.com/pdffile/web/H2_AN201707100709207787_1.pdf
广州酒家集团,已通过发审会,主板企业,广东,广发证券股份有限公司,谭旭&sbquo;赵倩,北京市金杜律师事务所,赖江临&sbquo;王建学,立信会计师事务所(特殊普通合伙),刘杰生&sbquo;吴泽敏,是,食品制造业、餐饮业,2017/6/1,80198775,AN201706140645308895,gzjjjt,https://notice.eastmoney.com/pdffile/web/H2_AN201706140645308895_1.pdf
广州九毛九餐饮连锁,已反馈,主板企业,广东,广发证券股份有限公司,郭斌元&sbquo;成燕,北京市中伦律师事务所,全奋&sbquo;张启祥&sbquo;金涛&sbquo;程俊鸽,天健会计师事务所(特殊普通合伙),李立影&sbquo;邓华明,是,餐饮业,2017/6/1,80504200,AN201606030015111410,gzjmjcyls,https://notice.eastmoney.com/pdffile/web/H2_AN201606030015111410_1.pdf
广州集泰化工,预先披露更新,中小板,广东,中航证券有限公司,马辉&sbquo;陈静,北京市中伦律师事务所,李在军&sbquo;宋潇,天职国际会计师事务所(特殊普通合伙),傅成钢&sbquo;康代安,是,化学原料及化学制品制造业,2017/6/1,80474381,AN201710110945937312,gzjthg,https://notice.eastmoney.com/pdffile/web/H2_AN201710110945937312_1.pdf
广州金逸影视传媒,预先披露更新,中小板,广东,中信建投证券股份有限公司,徐炯炜&sbquo;吴量,北京市中伦律师事务所,庄浩佳&sbquo;赖继红,信永中和会计师事务所(特殊普通合伙),王建新&sbquo;夏伟,是,广播电影电视业,2017/6/1,80198678,AN201709260913065047,gzjyyscm,https://notice.eastmoney.com/pdffile/web/H2_AN201709260913065047_1.pdf
广州金域医学检验集团,已反馈,主板企业,广东,中信证券股份有限公司,孙炎林&sbquo;洪立斌,北京市中伦律师事务所,李娜&sbquo;程劲松&sbquo;刘德磊,立信会计师事务所(特殊普通合伙),朱海平&sbquo;郭同璞,是,卫生,2017/6/1,80455723,AN201708270833762120,gzjyyxjyjt,https://notice.eastmoney.com/pdffile/web/H2_AN201708270833762120_1.pdf
贵州燃气集团,已反馈,主板企业,贵州,东海证券股份有限公司,盛玉照&sbquo;江成祺,北京市金杜律师事务所,张明远&sbquo;沈诚敏&sbquo;张倩,立信会计师事务所(特殊普通合伙),杨贵鹏&sbquo;丁彭凯,否,燃气生产和供应业,2017/6/1,80131210,AN201710240974993389,gzrqjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201710240974993389_1.pdf
广州市嘉诚国际物流,已反馈,主板企业,广东,广发证券股份有限公司,林义炳&sbquo;张新强,北京市中伦律师事务所,陈小明&sbquo;庄浩佳,广东正中珠江会计师事务所(特殊普通合伙),陈昭&sbquo;林恒新,是,仓储业,2017/6/1,80200644,AN201707250743785816,gzsjcgjwl,https://notice.eastmoney.com/pdffile/web/H2_AN201707250743785816_1.pdf
贵州省交通规划勘察设计研究院,预先披露更新,主板企业,贵州,广发证券股份有限公司,杜俊涛&sbquo;蒋继鹏,北京国枫律师事务所,王冠&sbquo;何敏,立信会计师事务所(特殊普通合伙),张再鸿&sbquo;王晓明,是,专业技术服务业,2017/6/1,80476577,AN201707260746548360,gzsjtghkcsjyjy*,https://notice.eastmoney.com/pdffile/web/H2_AN201707260746548360_1.pdf
赣州腾远钴业新材料,已受理,中小板,江西,国海证券股份有限公司,周丽涛&sbquo;薛波,福建天衡联合律师事务所,林晖&sbquo;刘诗颖&sbquo;陈韵,致同会计师事务所(特殊普通合伙),蔡志良&sbquo;刘润,否,有色金属冶炼和压延加工业,2017/6/1,80473848,AN202009301418506576,gztygyxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202009301418506576_1.pdf
广州信联智通实业,已受理,中小板,广东,华创证券有限责任公司,郑重&sbquo;李小华,北京市中伦律师事务所,刘洪蛟&sbquo;廖春兰&sbquo;张文斌,大信会计师事务所(特殊普通合伙),陈菁佩&sbquo;陈鹏,否,橡胶和塑料制品业,2017/6/1,80204202,AN201705260604886245,gzxlztsy,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604886245_1.pdf
河北润农节水,已反馈,主板企业,河北,中信建投证券股份有限公司,邱勇&sbquo;李珍,北京德恒律师事务所,苏文静&sbquo;杨昕炜,瑞华会计师事务所(特殊普通合伙),刘晓丽&sbquo;顾井喜,否,土木工程建筑业,2017/6/1,80373650,AN201801030012972815,hbrnjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801030012972815_1.pdf
湖北省宏源药业科技,已受理,主板企业,湖北,长江证券承销保荐有限公司,朱明&sbquo;夏莲文,通力律师事务所,陈臻&sbquo;陈鹏,立信会计师事务所(特殊普通合伙),李顺利&sbquo;万萍,是,医药制造业,2017/6/1,80381428,AN201612230212743246,hbshyyykj,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212743246_1.pdf
河北养元智汇饮品,已反馈,主板企业,河北,国信证券股份有限公司,郭晓彬&sbquo;王水兵,北京市康达律师事务所,娄爱东&sbquo;王盛军&sbquo;蒋广辉,致同会计师事务所(特殊普通合伙),郑建彪&sbquo;李洋,否,酒、饮料和精制茶制造业,2017/6/1,80174398,AN201801291083703484,hbyyzhyp,https://notice.eastmoney.com/pdffile/web/H2_AN201801291083703484_1.pdf
浩德科技,已反馈,主板企业,上海,华泰联合证券有限责任公司,陈劭悦&sbquo;夏俊峰,国浩律师(上海)事务所,刘维&sbquo;林祯,上会会计师事务所(特殊普通合伙),唐慧珏&sbquo;张晓荣,否,软件和信息技术服务业,2017/6/1,80605384,AN201612230212736855,hdkj,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212736855_1.pdf
横店影视,已反馈,主板企业,浙江,中银国际证券有限责任公司,俞露&sbquo;杨玉国,北京市康达律师事务所,苗丁&sbquo;王盛军&sbquo;李一帆,立信会计师事务所(特殊普通合伙),申慧&sbquo;稂时亮,是,广播、电视、电影和影视录音制作业,2017/6/1,80509337,AN201709200900695833,hdys,https://notice.eastmoney.com/pdffile/web/H2_AN201709200900695833_1.pdf
哈尔滨三联药业,已上发审会，暂缓表决,中小板,黑龙江,安信证券股份有限公司,朱绍辉&sbquo;李飞,北京市中伦律师事务所,李娜&sbquo;余洪彬,大华会计师事务所(特殊普通合伙),李文智&sbquo;张瑞,是,医药制造业,2017/6/1,80197915,AN201709120877657268,hebslyy,https://notice.eastmoney.com/pdffile/web/H2_AN201709120877657268_1.pdf
哈尔滨森鹰窗业,中止审查,主板企业,黑龙江,广发证券股份有限公司,何宇&sbquo;张晋阳,北京市天元律师事务所,孟为&sbquo;张征,天健会计师事务所(特殊普通合伙),何晓明&sbquo;苏晓峰,是,木材加工和木、竹、藤、棕、草制品业,2017/6/1,80133776,AN201710230972325001,hebsycy,https://notice.eastmoney.com/pdffile/web/H2_AN201710230972325001_1.pdf
哈尔滨银行,已反馈,主板企业,黑龙江,中国国际金融股份有限公司,齐飞&sbquo;杜祎清,北京市君合律师事务所,王忠&sbquo;李智,安永华明会计师事务所(特殊普通合伙),严盛炜&sbquo;陈胜,是,货币金融服务,2017/6/1,80036274,AN201801101076043432,hebyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801101076043432_1.pdf
合肥立方制药,已反馈,主板企业,安徽,西南证券股份有限公司,秦日东&sbquo;李建功,北京市竞天公诚律师事务所,马宏继&sbquo;范瑞林,瑞华会计师事务所(特殊普通合伙),何晖&sbquo;毛伟,是,医药制造业,2017/6/1,80404405,AN202011101428092653,hflfzy,https://notice.eastmoney.com/pdffile/web/H2_AN202011101428092653_1.pdf
杭华油墨,中止审查,主板企业,浙江,东方花旗证券有限公司,俞军柯&sbquo;杨振慈,国浩律师(上海)事务所,倪俊骥&sbquo;陈晓纯&sbquo;葛嘉琪,天健会计师事务所(特殊普通合伙),廖屹峰&sbquo;滕培彬,否,化学原料和化学制品制造业,2017/6/1,80314246,AN202012031436221773,hhym,https://notice.eastmoney.com/pdffile/web/H2_AN202012031436221773_1.pdf
华林证券,已反馈,中小板,西藏,招商证券股份有限公司,岳东&sbquo;王玉亭,北京金诚同达律师事务所,刘胤宏&sbquo;郑晓东&sbquo;郑素文&sbquo;赵力峰,安永华明会计师事务所(特殊普通合伙),朱宝钦&sbquo;胡兴子,是,资本市场服务,2017/6/1,80000084,AN201812161269653149,hlzq*,https://notice.eastmoney.com/pdffile/web/H2_AN201812161269653149_1.pdf
河南金丹乳酸科技,已反馈,主板企业,河南,国金证券股份有限公司,解明&sbquo;宋乐真,北京国枫律师事务所,郑超&sbquo;崔白,立信会计师事务所(特殊普通合伙),惠增强&sbquo;刘文豪,是,食品制造业,2017/6/1,80278351,AN202004091377850247,hnjdrskj,https://notice.eastmoney.com/pdffile/web/H2_AN202004091377850247_1.pdf
湖南空港实业,预先披露更新,主板企业,湖南,安信证券股份有限公司,曾文林&sbquo;刘少国,北京市盈科律师事务所,罗孝智&sbquo;曾达前,天健会计师事务所(特殊普通合伙),李永利&sbquo;黄源源,是,航空运输业,2017/6/1,80403389,AN201501090008105621,hnkgsy,https://notice.eastmoney.com/pdffile/web/H2_AN201501090008105621_1.pdf
湖南科力尔电机,已反馈,中小板,湖南,兴业证券股份有限公司,杨超&sbquo;张华辉,国浩律师(深圳)事务所,王彩章&sbquo;苏萃芳,瑞华会计师事务所(特殊普通合伙),殷建民&sbquo;崔永强,是,电气机械和器材制造业,2017/6/1,80504198,AN201708060779983327,hnkledj,https://notice.eastmoney.com/pdffile/web/H2_AN201708060779983327_1.pdf
华能澜沧江水电,已反馈,主板企业,云南,中信证券股份有限公司&sbquo;长城证券股份有限公司,杨博&sbquo;黄艺彬&sbquo;郭小元&sbquo;郑侠,北京市海问律师事务所,高巍&sbquo;戴文震,中天运会计师事务所(特殊普通合伙),刘晓榛&sbquo;吴劲松,是,电力、热力生产和供应业,2017/6/1,80075711,AN201711121034323885,hnlcjsd*,https://notice.eastmoney.com/pdffile/web/H2_AN201711121034323885_1.pdf
河南润弘制药,预先披露更新,主板企业,河南,海通证券股份有限公司,张博文&sbquo;缪佳易,北京市隆安律师事务所,江迎春&sbquo;黄永庆,天健会计师事务所(特殊普通合伙),周重揆&sbquo;余龙,是,医药制造业,2017/6/1,80463412,AN201906211335998779,hnrhzy,https://notice.eastmoney.com/pdffile/web/H2_AN201906211335998779_1.pdf
湖南湘佳牧业,已受理,中小板,湖南,中德证券有限责任公司,张毅&sbquo;毛传武,湖南启元律师事务所,邹棒&sbquo;陈孝辉,天健会计师事务所(特殊普通合伙),李永利&sbquo;刘利亚,是,畜牧业,2017/6/1,80373753,AN202004131377938662,hnxjmy,https://notice.eastmoney.com/pdffile/web/H2_AN202004131377938662_1.pdf
湖南盐业,已反馈,主板企业,湖南,西南证券股份有限公司,谢顺利&sbquo;周扣山,湖南启元律师事务所,蔡波&sbquo;邹华斌&sbquo;谢亚勇,天职国际会计师事务所(特殊普通合伙),康顺平&sbquo;钟炽兵&sbquo;陈美华,是,食品制造业,2017/6/1,80194854,AN201803121102817814,hnyy,https://notice.eastmoney.com/pdffile/web/H2_AN201803121102817814_1.pdf
海宁中国家纺城,已反馈,中小板,浙江,中德证券有限责任公司,王颖&sbquo;申丽娜,北京市君合律师事务所,张宗珍&sbquo;赵吉奎,华普天健会计师事务所(特殊普通合伙),胡新荣&sbquo;卢鑫,是,商务服务业,2017/6/1,80500040,AN201708140799047935,hnzgjfc,https://notice.eastmoney.com/pdffile/web/H2_AN201708140799047935_1.pdf
合盛硅业,已反馈,主板企业,浙江,中信证券股份有限公司,殷雄&sbquo;余晖,上海市锦天城律师事务所,沈国权&sbquo;李攀峰&sbquo;赵东,天健会计师事务所(特殊普通合伙),李德勇&sbquo;费方华,是,化学原料和化学制品制造业,2017/6/1,80476576,AN201710160956497657,hsgy,https://notice.eastmoney.com/pdffile/web/H2_AN201710160956497657_1.pdf
徽商银行,中止审查,主板企业,安徽,中信证券股份有限公司&sbquo;国元证券股份有限公司,马小龙&sbquo;梁化彬&sbquo;刘东红&sbquo;胡伟,北京市金杜律师事务所,苏峥&sbquo;李元媛,普华永道中天会计师事务所(特殊普通合伙),马颖旎&sbquo;周莹,是,货币金融服务,2017/6/1,80070821,AN201507030010110567,hsyx,https://notice.eastmoney.com/pdffile/web/H2_AN201507030010110567_1.pdf
回头客食品集团,已反馈,中小板,福建,中信证券股份有限公司,史松祥&sbquo;周益聪,北京德恒律师事务所,浦洪&sbquo;徐帅,大华会计师事务所(特殊普通合伙),刘国辉&sbquo;王菊,否,食品制造业,2017/6/1,80424631,AN201612300223666922,htkspjt,https://notice.eastmoney.com/pdffile/web/H2_AN201612300223666922_1.pdf
华夏航空,已反馈,中小板,贵州,东兴证券股份有限公司,郭磊&sbquo;汤毅鹏,北京市金杜律师事务所,周宁&sbquo;柳思佳&sbquo;范玲莉,立信会计师事务所(特殊普通合伙),张勇&sbquo;薛淳琦,否,航空运输业,2017/6/1,80307940,AN201802131091034830,hxhk*,https://notice.eastmoney.com/pdffile/web/H2_AN201802131091034830_1.pdf
红星美凯龙家居集团,已反馈,主板企业,上海,中国国际金融股份有限公司,谢晶欣&sbquo;幸科,通力律师事务所,陈巍&sbquo;王利民&sbquo;陈军,德勤华永会计师事务所(特殊普通合伙),吴晓辉&sbquo;赵海舟,是,商务服务业,2017/6/1,80186156,AN201801011071814519,hxmkljjjt,https://notice.eastmoney.com/pdffile/web/H2_AN201801011071814519_1.pdf
华西证券,已反馈,中小板,四川,中信证券股份有限公司,魏忠伟&sbquo;邵向辉,北京市中伦律师事务所,陈刚&sbquo;陈笛&sbquo;张现凤,四川华信(集团)会计师事务所(特殊普通合伙),李武林&sbquo;武兴田,是,金融业,2017/6/1,80000048,AN201801221080689810,hxzq*,https://notice.eastmoney.com/pdffile/web/H2_AN201801221080689810_1.pdf
恒银金融科技,中止审查,主板企业,天津,中信证券股份有限公司,璩潞&sbquo;赵昌川,北京国枫律师事务所,马哲&sbquo;李洁,天健会计师事务所(特殊普通合伙),李雯宇&sbquo;李灵辉,是,计算机、通信和其他电子设备制造业,2017/6/1,80496880,AN201709060862712649,hyjrkj,https://notice.eastmoney.com/pdffile/web/H2_AN201709060862712649_1.pdf
华扬联众数字技术,预先披露更新,主板企业,北京,中信证券股份有限公司,王彬&sbquo;骆中兴,北京市汉坤律师事务所,晁毅军&sbquo;陈漾,瑞华会计师事务所(特殊普通合伙),李毅&sbquo;梅秀晴,是,广告业,2017/6/1,80205970,AN201707190730258074,hylzszjs,https://notice.eastmoney.com/pdffile/web/H2_AN201707190730258074_1.pdf
杭州福膜新材料科技,已受理,主板企业,浙江,浙商证券股份有限公司,赵华&sbquo;万峻,上海市锦天城律师事务所,章晓洪&sbquo;卢胜强&sbquo;詹程,天健会计师事务所(特殊普通合伙),罗训超&sbquo;欧阳小云,否,橡胶和塑料制品业,2017/6/1,80317452,AN201801301084064396,hzfmxclkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801301084064396_1.pdf
杭州康基医疗器械,已反馈,主板企业,浙江,中泰证券股份有限公司,陈春芳&sbquo;刘胜民,上海市锦天城律师事务所,章晓洪&sbquo;王硕&sbquo;程华德,天健会计师事务所(特殊普通合伙),孙文军&sbquo;林旺,否,专业设备制造业,2017/6/1,80631820,AN201906281336812007,hzkjylqx,https://notice.eastmoney.com/pdffile/web/H2_AN201906281336812007_1.pdf
惠州市德赛西威汽车电子,已反馈,中小板,广东,国信证券股份有限公司,付爱春&sbquo;朱锦峰,国浩律师(深圳)事务所,许成富&sbquo;程静&sbquo;童曦,瑞华会计师事务所(特殊普通合伙),聂勇&sbquo;郭春林,是,汽车制造业,2017/6/1,80340646,AN201712121065686545,hzsdsxwqcdz,https://notice.eastmoney.com/pdffile/web/H2_AN201712121065686545_1.pdf
惠州市华阳集团,已反馈,中小板,广东,瑞银证券有限责任公司,孙利军&sbquo;刘汗青,北京市通商律师事务所,刘问&sbquo;袁乾照&sbquo;祝海,德勤华永会计师事务所(特殊普通合伙),杨誉民&sbquo;胡佩芬,是,计算机、通信和其他电子设备制造业,2017/6/1,80136633,AN201709250910870184,hzshyjt,https://notice.eastmoney.com/pdffile/web/H2_AN201709250910870184_1.pdf
杭州市园林绿化,预先披露更新,主板企业,浙江,西藏东方财富证券股份有限公司,赵明&sbquo;杜佳民,国浩律师(杭州)事务所,徐伟民&sbquo;仲丽慧&sbquo;章佳平,立信会计师事务所(特殊普通合伙),周琪&sbquo;邵振宇,是,土木工程建筑业,2017/6/1,80463423,AN202101191451959577,hzsyllh,https://notice.eastmoney.com/pdffile/web/H2_AN202101191451959577_1.pdf
杭州纵横通信,已反馈,主板企业,浙江,东方花旗证券有限公司,郁建&sbquo;魏浣忠,国浩律师(杭州)事务所,徐旭青&sbquo;刘莹,天健会计师事务所(特殊普通合伙),吕瑛群&sbquo;耿振,是,软件和信息技术服务业,2017/6/1,80193618,AN201707240741737687,hzzhtx,https://notice.eastmoney.com/pdffile/web/H2_AN201707240741737687_1.pdf
杭州致瑞传媒,已反馈,主板企业,浙江,光大证券股份有限公司,李庆&sbquo;项惠强,浙江天册律师事务所,傅羽韬&sbquo;裘晓磊,天健会计师事务所(特殊普通合伙),翁伟&sbquo;陈瑛瑛,是,商务服务业,2017/6/1,80511085,AN201708250827772970,hzzrcm,https://notice.eastmoney.com/pdffile/web/H2_AN201708250827772970_1.pdf
基蛋生物科技,预先披露更新,主板企业,江苏,国金证券股份有限公司,王志辉&sbquo;冯浩,北京懋德律师事务所,李裕国&sbquo;马宏继&sbquo;李艳芳,瑞华会计师事务所(特殊普通合伙),叶庚波&sbquo;谢军,是,医药制造业,2017/6/1,80463420,AN201707040689330877,jdswkj,https://notice.eastmoney.com/pdffile/web/H2_AN201707040689330877_1.pdf
君禾泵业,已通过发审会,主板企业,宁波,华安证券股份有限公司,何继兵&sbquo;林斗志,国浩律师(上海)事务所,施念清&sbquo;张颖,立信会计师事务所(特殊普通合伙),沈利刚&sbquo;魏琴&sbquo;陈瑜,是,通用设备制造业,2017/6/1,80282058,AN201706190657891868,jhby,https://notice.eastmoney.com/pdffile/web/H2_AN201706190657891868_1.pdf
金辉集团,已反馈,主板企业,福建,中信证券股份有限公司,叶建中&sbquo;孔少锋,北京德恒律师事务所,吴莲花&sbquo;张晓丹,致同会计师事务所(特殊普通合伙),胡素萍&sbquo;陈思荣,是,房地产业,2017/6/1,80476681,AN201601290013318503,jhjt,https://notice.eastmoney.com/pdffile/web/H2_AN201601290013318503_1.pdf
景津环保,已受理,主板企业,山东,中国银河证券股份有限公司,王飞&sbquo;李雪斌,北京君致律师事务所,王海青&sbquo;陈朋朋,瑞华会计师事务所(特殊普通合伙),谢卉&sbquo;佟环,否,通用设备制造业,2017/6/1,80204895,AN201907161338711835,jjhb,https://notice.eastmoney.com/pdffile/web/H2_AN201907161338711835_1.pdf
钜泉光电科技(上海),已反馈,主板企业,上海,国金证券股份有限公司,吴成&sbquo;杜纯静,远闻(上海)律师事务所,屠勰&sbquo;喻军&sbquo;黄晓菁,瑞华会计事务所(特殊普通合伙),彭敏&sbquo;潘新华,是,软件和信息技术服务业,2017/6/1,80170446,AN201710230972325002,jqgdkjsh,https://notice.eastmoney.com/pdffile/web/H2_AN201710230972325002_1.pdf
江苏东珠景观,预先披露更新,主板企业,江苏,瑞信方正证券有限责任公司,赵留军&sbquo;尤晋华,北京市海润律师事务所,吴光洋&sbquo;雷富阳,立信会计师事务所(特殊普通合伙),杨雄&sbquo;廖家河,是,建筑业,2017/6/1,80192842,AN201707300758248985,jsdzjg,https://notice.eastmoney.com/pdffile/web/H2_AN201707300758248985_1.pdf
江苏河马井,中止审查,主板企业,江苏,安信证券股份有限公司,陈浩&sbquo;杨祥榕,北京市金杜律师事务所,张明远&sbquo;牟蓬,立信会计师事务所(特殊普通合伙),郑晓东&sbquo;丛敬,是,橡胶和塑料制品行业,2017/6/1,80439285,AN201507030010110566,jshmj,https://notice.eastmoney.com/pdffile/web/H2_AN201507030010110566_1.pdf
江苏剑牌农化,预先披露更新,主板企业,江苏,东吴证券股份有限公司,文毅荣&sbquo;李强,北京安杰律师事务所,张先中&sbquo;彭方如,天衡会计师事务所(特殊普通合伙),孙伟&sbquo;王伟庆,是,化学原料和化学制品制造业,2017/6/1,80303478,AN201906281336808726,jsjpnh,https://notice.eastmoney.com/pdffile/web/H2_AN201906281336808726_1.pdf
江苏金融租赁,已反馈,主板企业,江苏,华泰联合证券有限责任公司,石丽&sbquo;王天红,江苏世纪同仁律师事务所,王长平&sbquo;刘颖颖,普华永道中天会计师事务所(特殊普通合伙),胡亮&sbquo;顾瑛,是,货币金融服务,2017/6/1,80080370,AN201802051087490677,jsjrzl,https://notice.eastmoney.com/pdffile/web/H2_AN201802051087490677_1.pdf
江苏蓝电环保,已反馈,主板企业,江苏,招商证券股份有限公司,包晓磊&sbquo;马建红,北京市环球律师事务所,秦伟&sbquo;刘文娟,天健会计师事务所(特殊普通合伙),程志刚&sbquo;吕安吉,是,生态保护和环境治理业,2017/6/1,80511086,AN201801030012972810,jsldhb,https://notice.eastmoney.com/pdffile/web/H2_AN201801030012972810_1.pdf
江苏丽岛新材料,已反馈,主板企业,江苏,国金证券股份有限公司,杨路&sbquo;周文颖,北京国枫律师事务所,胡琪&sbquo;王月鹏,瑞华会计师事务所(特殊普通合伙),陈晓华&sbquo;韩坚,是,金属制品业,2017/6/1,80274962,AN201710190963805864,jsldxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201710190963805864_1.pdf
江苏洛凯机电,已反馈,主板企业,江苏,民生证券股份有限公司,梅明君&sbquo;范信龙,上海市广发律师事务所,许平文&sbquo;沈寅炳&sbquo;朱萱,瑞华会计师事务所(特殊普通合伙),罗军&sbquo;崔迎,是,电气机械和器材制造业,2017/6/1,80277298,AN201709260913011660,jslkjd,https://notice.eastmoney.com/pdffile/web/H2_AN201709260913011660_1.pdf
江苏南方卫材医药,已通过发审会,主板企业,江苏,中信建投证券股份有限公司,刘连杰&sbquo;王作维,江苏世纪同仁律师事务所,阚赢&sbquo;邵斌,立信会计师事务所(特殊普通合伙),庄继宁&sbquo;田华,是,医药制造业,2017/6/1,80463405,AN201707240741737626,jsnfwcyy,https://notice.eastmoney.com/pdffile/web/H2_AN201707240741737626_1.pdf
江苏苏博特新材料,已反馈,主板企业,江苏,中国国际金融股份有限公司,黄钦&sbquo;徐石晏,国浩律师(北京)事务所,张鼎映&sbquo;张冉,北京永拓会计师事务所(特殊普通合伙),荆秀梅&sbquo;侯增玉,是,化学原料和化学制品制造业,2017/6/1,80474376,AN201710290990138940,jssbtxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201710290990138940_1.pdf
江苏天目湖旅游,已反馈,主板企业,江苏,海通证券股份有限公司,赵耀&sbquo;孙迎辰,北京市康达律师事务所,王雪莲&sbquo;连莲&sbquo;鲍卉芳,江苏公证天业会计师事务所(特殊普通合伙),李渊&sbquo;戴伟忠,是,公共设施管理业,2017/6/1,80189505,AN201709120878951161,jstmhly,https://notice.eastmoney.com/pdffile/web/H2_AN201709120878951161_1.pdf
江苏万高药业,已反馈,主板企业,江苏,德邦证券股份有限公司,周杰&sbquo;吴旺顺,国浩律师(上海)事务所,方杰&sbquo;达健&sbquo;张乐天,天衡会计师事务所(特殊普通合伙),汤加全&sbquo;杨林,否,医药制造业,2017/6/1,80302975,AN201703170415518446,jswgyy,https://notice.eastmoney.com/pdffile/web/H2_AN201703170415518446_1.pdf
江苏紫金农村商业银行,已反馈,主板企业,江苏,中信建投证券股份有限公司,常亮&sbquo;周子昊,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,江苏苏亚金诚会计师事务所(特殊普通合伙),周琼&sbquo;陈东阳,否,货币金融服务,2017/6/1,80073199,AN201811251251544210,jszjncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201811251251544210_1.pdf
江苏振江新能源装备,已反馈,主板企业,江苏,广发证券股份有限公司,曹渊&sbquo;徐荔军,北京大成律师事务所,王汉齐&sbquo;薛梅&sbquo;郭梦媛&sbquo;魏伟强,立信会计师事务所(特殊普通合伙),潘永祥&sbquo;夏利忠&sbquo;宋斌,是,金属制品业,2017/6/1,80509335,AN201710230972707919,jszjxnyzb,https://notice.eastmoney.com/pdffile/web/H2_AN201710230972707919_1.pdf
江苏中设集团,已通过发审会,中小板,江苏,招商证券股份有限公司,孙坚&sbquo;孔小燕,国浩律师(上海)事务所,林琳&sbquo;陈杰,江苏公证天业会计师事务所,夏正曙&sbquo;柏荣甲,是,专业技术服务业,2017/6/1,80473152,AN201706050626752697,jszsjt,https://notice.eastmoney.com/pdffile/web/H2_AN201706050626752697_1.pdf
聚信国际租赁,预先披露更新,主板企业,上海,国泰君安证券股份有限公司,云波&sbquo;胡耀飞,北京市金杜律师事务所,靳庆军&sbquo;张恒顺,立信会计师事务所(特殊普通合伙),朱耀中&sbquo;潘留焱,是,租赁业,2017/6/1,80393777,AN201607150016596674,jxgjzl,https://notice.eastmoney.com/pdffile/web/H2_AN201607150016596674_1.pdf
江西汇仁药业,已反馈,主板企业,江西,海通证券股份有限公司,孙炜&sbquo;赵春奎,北京德恒律师事务所,王贤安&sbquo;龙文杰,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;朱作武,否,医药制造业,2017/6/1,80127391,AN201612090174228946,jxhryy,https://notice.eastmoney.com/pdffile/web/H2_AN201612090174228946_1.pdf
江西沃格光电,已受理,主板企业,江西,申港证券股份有限公司,李思宇&sbquo;孙兆院,北京国枫律师事务所,黄晓静&sbquo;方啸中&sbquo;陈威,中勤万信会计师事务所(特殊普通合伙),龙哲&sbquo;桑玲玲,否,计算机、通信和其他电子设备制造业,2017/6/1,80205638,AN201804021115662185,jxwggdgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN201804021115662185_1.pdf
嘉友国际物流,已反馈,主板企业,北京,海通证券股份有限公司,韩丽&sbquo;姚翾宇,北京市康达律师事务所,蒋广辉&sbquo;许国涛,立信会计师事务所(特殊普通合伙),王友业&sbquo;张金海,否,装卸搬运和运输代理业,2017/6/1,80605386,AN201801221080679062,jygjwl,https://notice.eastmoney.com/pdffile/web/H2_AN201801221080679062_1.pdf
科华控股,已反馈,主板企业,江苏,东北证券股份有限公司,袁志伟&sbquo;张玉彪,北京市金杜律师事务所,张明远&sbquo;沈诚敏,致同会计师事务所(特殊普通合伙),涂振连&sbquo;洪文胜,否,汽车制造业,2017/6/1,80381026,AN201712031061517058,khkg,https://notice.eastmoney.com/pdffile/web/H2_AN201712031061517058_1.pdf
科迈化工,预先披露更新,主板企业,天津,中信证券股份有限公司,李石玉&sbquo;任松涛,中伦律师事务所,郭克军&sbquo;贾琛,立信会计师事务所(特殊普通合伙),冯万奇&sbquo;丁彭凯,是,化学原料和化学制品制造业,2017/6/1,80338815,AN201906281336809897,kmhg,https://notice.eastmoney.com/pdffile/web/H2_AN201906281336809897_1.pdf
